name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.checkin_tokens\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{tokens_admin_mutate,tokens_select_public}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""checkin_tokens"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_checkin_tokens_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.checkin_tokens\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{tokens_admin_mutate,tokens_select_public}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""checkin_tokens"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_checkin_tokens_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.checkin_tokens\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{tokens_admin_mutate,tokens_select_public}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""checkin_tokens"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_checkin_tokens_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.invoices\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{invoices_admin_mutate,invoices_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""invoices"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_invoices_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.invoices\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{invoices_admin_mutate,invoices_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""invoices"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_invoices_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.invoices\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{invoices_admin_mutate,invoices_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""invoices"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_invoices_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.invoices\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{invoices_admin_mutate,invoices_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""invoices"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_invoices_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premise_gates\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{gates_owner_admin_mutate,gates_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premise_gates"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premise_gates_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premise_gates\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{gates_owner_admin_mutate,gates_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premise_gates"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premise_gates_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premise_gates\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{gates_owner_admin_mutate,gates_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premise_gates"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premise_gates_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premise_gates\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{gates_owner_admin_mutate,gates_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premise_gates"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premise_gates_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premise_members\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{members_owner_admin_mutate,members_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premise_members"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premise_members_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premise_members\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{members_owner_admin_mutate,members_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premise_members"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premise_members_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premise_members\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{members_owner_admin_mutate,members_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premise_members"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premise_members_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premise_members\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{members_owner_admin_mutate,members_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premise_members"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premise_members_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premises\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{premises_admin_all,premises_select_public}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premises"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premises_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premises\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{premises_admin_all,premises_owner_update}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premises"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premises_anon_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premises\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{premises_admin_all,premises_select_public}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premises"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premises_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premises\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{premises_admin_all,premises_owner_update}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premises"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premises_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premises\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{premises_admin_all,premises_select_public}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premises"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premises_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premises\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{premises_admin_all,premises_owner_update}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premises"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premises_authenticator_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premises\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{premises_admin_all,premises_select_public}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premises"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premises_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.premises\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{premises_admin_all,premises_owner_update}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""premises"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_premises_dashboard_user_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ratings\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{ratings_mutate_own_or_admin,ratings_select_public}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ratings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ratings_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ratings\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{ratings_mutate_own_or_admin,ratings_select_public}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ratings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ratings_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ratings\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{ratings_mutate_own_or_admin,ratings_select_public}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ratings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ratings_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.ratings\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{ratings_mutate_own_or_admin,ratings_select_public}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""ratings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_ratings_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.regions\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{regions_admin_mutate,regions_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""regions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_regions_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.regions\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{regions_admin_mutate,regions_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""regions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_regions_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.regions\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{regions_admin_mutate,regions_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""regions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_regions_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.regions\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{regions_admin_mutate,regions_unified_select}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""regions"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_regions_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.settings\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{settings_admin_mutate,settings_select_public}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""settings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_settings_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.settings\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{settings_admin_mutate,settings_select_public}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""settings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_settings_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.settings\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{settings_admin_mutate,settings_select_public}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""settings"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_settings_authenticator_SELECT
